id,col1,col2,col3,col4,col5,col6,col7,col8
49246,1,0,0,0,0,0,0,0
31877,1,0,0,1,1,2,0,1
587,0,0,0,0,1,0,1,0
47168,1,0,3,1,1,2,1,0
39023,1,0,0,0,1,2,0,0
43605,1,0,0,0,1,0,1,0
44959,1,0,3,1,1,0,0,0
16801,0,0,0,0,1,0,1,0
3783,1,0,0,0,0,0,1,0
49417,0,0,0,0,1,0,1,0
37310,1,0,3,1,1,0,0,0
24495,0,0,0,0,1,0,1,0
47446,0,0,0,1,1,0,0,0
33543,0,0,0,0,0,0,0,0
21490,0,0,0,0,1,0,0,0
24329,1,0,0,0,0,0,1,0
30078,1,0,0,1,1,0,0,1
8109,0,0,0,0,0,0,1,0
3339,0,0,0,0,0,0,1,0
54444,1,0,0,1,1,0,0,0
54398,1,0,0,0,1,2,1,0
28352,0,1,2,1,0,0,0,0
19766,0,0,0,0,1,0,1,0
27615,1,0,3,1,1,0,0,0
48995,1,0,0,0,1,0,1,0
50202,1,0,3,1,1,2,0,0
8727,0,0,0,0,1,0,1,0
42303,1,0,1,1,1,0,0,1
16460,1,0,0,0,0,0,1,0
25858,0,0,0,0,1,2,0,0
28158,0,0,3,1,1,2,0,1
20159,1,0,0,0,0,0,1,0
26472,0,0,0,0,1,0,1,0
4795,0,0,0,0,1,0,1,0
50419,1,0,0,1,1,0,0,1
8743,0,0,0,0,1,0,1,0
19796,1,0,0,0,1,0,0,0
30497,1,0,0,0,1,0,1,0
54201,1,0,3,1,1,0,0,0
25669,0,0,0,0,1,0,1,0
11747,1,0,0,1,1,0,0,0
13721,1,0,0,1,1,0,1,0
28145,1,0,0,0,1,0,1,0
31975,1,0,0,1,1,0,1,0
4903,1,0,0,0,1,0,1,0
42090,1,0,0,0,1,0,1,0
19684,1,0,0,0,0,0,1,0
17628,1,0,3,1,1,0,1,0
47627,1,0,0,0,1,0,1,0
46428,1,0,1,0,1,0,1,0
37199,0,0,0,0,1,0,1,0
3405,0,0,0,0,1,0,1,0
17275,1,0,0,0,1,0,1,0
42577,1,0,0,0,1,0,1,0
10302,0,0,0,0,0,0,1,0
26755,0,0,0,0,0,0,1,0
44385,1,0,3,1,1,0,1,1
50634,0,0,0,0,1,0,1,0
52925,1,0,1,1,1,0,1,0
4327,0,0,0,0,0,2,1,0
9915,0,0,0,0,0,0,0,0
50899,1,0,0,0,0,0,1,0
4847,0,0,0,0,1,0,1,0
15819,1,0,0,0,0,0,0,0
9966,0,0,0,0,1,0,1,0
28608,0,0,0,1,1,2,1,0
22293,0,0,0,0,1,2,1,0
42455,1,0,3,1,1,2,1,0
22553,1,0,0,0,1,0,1,0
4913,0,0,0,0,0,0,1,0
44384,1,0,2,0,0,0,1,0
14884,0,0,2,0,0,0,0,0
52836,1,0,3,1,1,0,0,0
51679,1,0,0,1,1,2,1,0
21993,0,0,0,0,0,0,1,0
14240,1,1,1,0,1,0,1,0
16450,0,0,0,0,0,0,0,0
22932,0,0,0,0,0,0,1,0
40760,1,0,0,0,1,2,1,0
29972,0,0,0,0,1,0,0,0
18368,1,0,0,0,1,0,1,0
11590,0,0,0,0,1,0,1,0
11178,1,0,0,0,0,0,1,0
42580,1,0,0,0,1,2,1,0
25141,0,0,0,0,0,0,1,0
35333,1,1,0,1,1,2,1,1
20615,1,0,0,0,0,0,1,0
33513,0,1,0,0,0,0,1,0
49033,1,0,3,0,1,0,0,0
15966,1,0,0,0,1,0,1,0
46967,0,0,0,0,1,0,1,0
21386,0,0,0,0,0,0,0,0
10359,0,0,0,0,0,0,0,0
30225,1,0,0,0,1,0,0,1
11269,0,0,0,0,1,0,1,0
50275,0,0,0,0,1,0,1,0
5282,0,0,0,1,1,0,1,0
20853,0,0,0,0,0,0,1,0
13486,1,0,3,0,1,2,1,0
32604,1,0,3,1,0,2,0,0
33143,0,0,0,0,1,0,0,0
40033,0,0,0,0,1,0,1,0
23403,0,0,0,0,0,0,1,0
23727,0,0,0,0,1,3,1,0
31988,1,1,2,1,1,2,0,0
7006,0,0,0,0,0,0,1,0
8033,0,0,1,1,0,0,0,0
51915,0,0,0,0,1,2,0,0
3850,0,0,0,0,1,1,1,0
45900,1,1,3,1,1,2,0,0
31999,1,0,2,1,1,0,0,0
34054,0,0,2,1,1,1,0,1
53618,1,1,0,0,1,0,0,0
42880,1,0,0,1,1,0,1,1
24019,0,0,0,0,1,0,1,0
38843,1,0,3,1,1,2,0,0
31926,1,0,0,0,1,0,1,0
9228,0,0,0,0,1,0,1,0
24383,0,0,0,0,1,0,1,0
27428,1,0,0,0,1,2,1,0
13802,1,0,0,0,1,0,1,0
36030,0,0,0,0,1,0,1,0
16563,1,0,0,0,1,0,1,0
49907,1,0,0,0,1,0,0,0
11652,1,0,0,0,0,0,1,0
1205,0,0,0,0,0,0,1,0
14777,0,0,0,0,0,0,1,0
8898,1,0,1,0,0,0,1,0
48374,1,1,3,1,1,0,0,1
52141,0,0,3,0,1,0,0,1
8722,1,0,0,0,1,0,1,0
20066,0,0,0,0,1,0,1,0
26754,0,0,0,0,1,0,0,0
54076,1,0,0,1,1,2,1,0
9594,0,0,0,0,0,0,1,0
40980,1,0,0,0,1,0,1,0
12154,0,0,0,0,1,0,1,0
40437,1,0,0,1,1,0,0,0
33285,1,0,0,1,1,2,1,0
36900,1,0,0,0,1,0,0,0
23158,0,0,0,0,1,0,1,0
9790,1,0,0,0,0,0,1,0
13726,1,0,0,0,1,0,1,0
5078,0,0,0,0,0,0,1,0
34334,1,0,0,1,1,2,0,0
1048,0,0,0,0,1,0,1,0
16522,1,0,3,1,1,0,0,1
41348,0,0,0,0,1,2,1,0
21056,0,0,0,0,0,0,1,0
44658,0,0,3,1,1,2,0,1
36749,1,0,0,0,1,2,0,1
51702,1,0,3,0,1,0,0,0
19530,0,0,0,0,0,0,1,0
38205,1,0,0,1,1,0,1,0
50133,1,0,0,0,1,0,0,0
41734,1,0,3,0,1,0,0,0
35148,1,0,2,1,1,2,0,0
43907,0,0,0,0,1,0,0,0
51046,0,0,0,1,1,2,0,1
14848,0,0,0,0,1,0,1,0
50048,1,0,0,0,1,0,1,0
51114,0,1,1,0,1,2,1,0
44194,0,0,0,0,1,0,0,0
43510,0,0,0,1,1,0,0,0
8440,0,0,0,0,0,0,1,0
33840,0,1,1,1,1,2,0,0
49728,0,1,0,1,0,2,1,1
14252,0,0,0,0,0,2,1,0
20169,1,0,0,0,1,2,1,0
24504,1,0,1,0,1,0,1,0
35809,1,0,3,1,1,2,0,0
38493,0,0,3,1,1,2,0,0
11252,0,0,0,0,1,0,1,1
7461,0,0,0,0,1,0,1,0
16034,0,0,0,0,0,2,1,0
20611,1,0,0,0,1,0,1,0
53054,0,0,0,1,1,2,0,1
23814,0,0,0,0,1,0,1,0
23667,0,0,0,0,1,0,1,0
27688,0,0,0,0,1,0,1,0
37143,1,1,0,0,1,1,0,0
47245,1,0,3,1,1,2,0,0
10197,0,0,0,0,1,0,1,0
51233,0,0,0,0,1,0,1,0
18918,1,0,0,0,1,0,1,0
20932,0,0,0,0,0,0,1,0
20117,0,0,0,0,0,0,1,0
31646,1,0,1,0,1,0,1,0
36155,0,0,0,0,1,2,0,0
39571,0,0,0,0,1,2,1,0
14977,1,0,0,1,1,0,1,0
18806,0,0,0,0,1,0,1,0
48813,0,1,0,0,0,0,1,0
45727,0,0,0,0,1,0,1,0
24170,1,0,0,1,1,2,0,0
38398,1,0,2,0,1,2,0,0
30014,0,0,2,0,1,0,1,0
30054,1,0,0,0,1,0,1,0
19592,1,1,0,0,1,0,1,0
4252,1,0,0,0,1,0,1,0
8165,0,0,0,0,1,0,1,0
6297,0,0,0,0,0,0,1,0
10992,1,0,0,1,1,0,0,0
25218,0,0,0,0,1,0,1,0
29676,0,0,0,0,1,0,1,0
36079,0,0,0,0,1,0,1,0
36709,1,0,0,1,1,1,0,0
15934,1,0,0,0,1,0,1,0
38142,0,0,2,1,1,0,1,0
310,0,0,0,0,0,0,1,0
39916,1,0,0,1,1,2,0,0
50588,1,0,0,0,1,1,0,0
9830,0,0,0,0,0,0,1,0
8482,1,0,0,0,1,0,1,0
44903,1,0,0,1,1,0,0,1
29700,1,0,1,0,1,0,1,0
51714,0,0,3,0,1,0,1,0
22591,0,0,0,0,1,0,1,0
27621,1,0,0,0,1,0,1,0
2960,0,0,0,0,0,0,1,0
46066,1,1,0,1,1,1,0,0
14263,0,0,0,0,0,0,1,0
28078,1,1,3,1,1,0,0,0
32246,0,0,0,0,1,0,1,0
12293,0,0,3,0,0,0,1,0
26480,0,0,0,0,1,0,1,0
49482,0,1,0,0,1,0,1,0
43691,1,0,0,0,0,0,0,0
19183,1,0,0,0,0,2,1,0
3047,0,0,1,0,0,0,0,0
45328,0,1,0,1,1,2,0,0
40056,1,0,0,1,1,2,0,0
10880,0,0,0,0,1,2,1,0
10356,0,0,2,1,1,2,0,0
7051,0,0,0,0,1,0,1,0
34276,1,0,0,0,1,0,1,0
31616,1,1,0,1,1,0,1,0
26302,1,0,0,0,1,0,0,0
19497,1,0,0,0,0,0,1,0
54668,0,0,0,0,0,3,1,0
34856,1,0,1,0,1,2,0,0
44096,0,0,0,0,1,0,1,1
9970,0,0,0,0,0,0,0,0
34177,0,0,0,0,1,2,1,0
36529,0,0,3,0,1,0,1,0
41167,1,0,0,0,1,0,0,0
20443,1,0,0,0,1,0,1,0
46924,1,1,0,0,1,0,1,0
23999,1,0,0,0,1,0,0,0
16310,0,0,0,0,1,0,1,0
53287,0,1,0,1,1,2,1,0
48278,0,0,0,0,1,0,0,0
8945,0,0,0,0,0,0,1,0
5479,1,0,0,0,1,0,1,0
42555,0,0,0,0,1,0,1,0
11593,0,0,1,0,1,0,1,0
25511,1,0,0,0,1,0,1,0
20692,0,0,0,0,0,0,1,0
44311,0,0,0,0,1,0,0,0
37306,0,0,0,0,0,0,1,0
20850,0,0,0,0,0,0,0,0
20039,1,0,0,0,1,0,1,0
48189,1,0,0,0,1,0,0,0
22044,0,0,0,0,1,2,1,0
9193,1,0,0,0,0,0,1,0
21689,0,0,0,0,1,0,1,0
27758,1,0,3,1,1,0,0,0
20588,1,0,0,0,1,0,1,0
19784,1,0,0,0,1,0,0,0
47643,1,0,0,0,1,2,1,0
24981,1,0,0,0,0,0,1,0
11430,0,0,0,0,1,0,1,0
545,0,0,0,0,1,0,0,0
25832,0,0,0,1,0,0,0,0
13767,0,0,0,0,0,3,1,0
14192,0,0,0,0,1,0,1,0
30569,0,0,0,0,1,0,1,0
34266,0,0,3,0,1,2,1,0
39979,1,1,0,0,1,0,0,0
5082,0,0,0,0,0,0,1,0
54129,1,0,3,1,1,2,0,0
30907,1,1,3,1,1,2,0,0
20219,0,0,0,0,1,0,1,0
39680,0,0,0,0,1,0,1,0
37605,1,0,0,1,1,2,1,0
48997,0,1,0,0,1,0,0,0
12119,1,0,1,1,1,0,1,0
53388,0,0,0,0,1,2,1,0
36917,1,0,0,0,1,0,1,0
8067,0,0,0,0,0,2,1,0
19670,1,0,0,1,1,0,1,0
8590,0,0,0,0,1,0,1,0
39713,1,0,0,0,1,0,0,0
6241,1,0,0,0,1,2,1,0
32911,1,0,0,0,1,0,1,0
24486,0,0,0,0,1,0,1,0
48572,1,0,0,1,1,0,1,0
15100,0,0,0,0,1,0,0,0
6006,0,0,0,1,1,0,1,0
38096,0,0,0,1,1,0,1,0
35866,0,1,0,1,1,0,0,0
14480,0,0,0,0,1,0,1,0
54048,1,0,0,0,1,1,1,0
36906,1,0,0,0,1,2,1,0
4234,0,0,0,0,1,0,1,0
29119,0,0,0,0,1,0,1,0
10428,1,0,0,0,1,0,1,0
3688,0,0,0,0,1,0,1,0
3349,0,0,0,0,1,0,0,0
3991,1,0,0,0,1,0,1,0
25446,0,0,3,0,0,0,1,0
6965,1,0,1,0,1,0,1,0
18400,1,0,0,0,1,0,1,0
49209,0,0,1,0,0,0,0,0
44792,0,0,0,0,1,2,1,0
34797,1,0,2,0,1,0,1,0
38213,1,0,0,1,1,0,1,0
16429,0,1,0,0,1,0,0,0
32323,0,0,3,1,1,2,0,0
29877,1,0,0,0,1,0,1,0
41435,1,0,0,1,1,0,1,0
9059,1,0,0,0,1,0,1,0
10757,1,0,0,0,0,0,1,0
38256,0,0,0,0,1,0,1,0
48303,0,0,0,0,1,0,1,0
17029,1,0,2,0,1,0,0,0
48487,0,1,0,0,1,0,1,0
3749,1,0,0,0,1,0,1,0
5491,1,0,0,0,1,0,1,0
34965,0,0,0,0,1,2,1,0
5887,1,0,1,0,0,0,1,0
4969,1,0,0,0,1,0,1,0
53397,0,0,0,0,1,1,1,0
18942,0,0,0,0,0,0,1,0
52591,0,0,2,0,1,0,0,0
10730,1,0,0,0,0,0,1,0
31342,1,0,0,0,1,2,1,0
48231,0,0,1,1,1,2,0,0
46867,1,0,1,0,1,0,1,0
11524,1,0,0,0,1,0,1,0
10345,0,0,0,0,0,0,1,0
32033,1,0,0,1,1,2,1,0
25326,0,0,0,0,1,0,0,0
40401,0,0,0,0,1,0,1,0
17209,0,1,0,0,1,0,1,0
31175,1,0,3,1,1,0,0,0
11144,0,0,0,0,1,2,1,0
45924,0,0,0,0,1,0,1,0
37680,1,1,0,0,1,2,1,1
10604,1,0,0,0,1,2,0,0
2967,0,0,0,0,0,0,1,0
48387,0,0,2,1,1,2,0,0
6954,1,0,0,0,0,0,1,0
16454,1,0,0,0,1,0,1,0
3031,0,0,0,0,1,0,1,0
22357,0,0,0,0,0,0,1,0
45506,1,1,1,1,0,2,0,1
29941,1,0,3,1,1,0,1,0
2818,0,0,0,0,1,0,1,0
42326,1,0,0,0,1,0,1,0
20980,1,0,3,1,0,0,0,0
4747,0,0,0,0,1,0,1,0
39078,1,0,3,0,1,1,0,0
9925,1,0,3,1,1,2,0,0
25378,0,0,0,0,0,0,1,0
19262,1,0,0,0,0,0,1,0
19441,0,0,1,0,0,0,1,0
18134,1,0,0,0,0,0,1,0
24562,0,0,0,0,0,0,1,0
28499,1,0,0,0,1,0,1,0
38355,0,0,0,1,1,0,0,0
24470,0,0,0,0,1,0,1,0
34757,0,1,0,0,1,2,1,0
1895,0,0,0,0,1,2,1,0
16567,1,0,0,0,0,0,1,0
20486,1,0,0,0,1,0,1,0
1690,0,0,0,0,0,0,1,0
40819,1,0,0,0,1,0,1,0
50916,1,0,0,0,1,0,0,0
53274,1,0,3,1,1,2,0,0
34413,1,0,0,0,1,2,0,0
45614,1,0,3,0,1,0,0,0
19175,0,1,0,0,1,0,1,0
50835,1,0,0,1,1,2,0,0
35232,0,0,3,1,1,2,1,1
4429,0,0,2,1,1,0,0,0
24621,1,0,0,0,1,0,1,0
28930,1,0,0,0,1,0,0,0
22679,0,0,1,0,1,0,1,0
53642,0,0,0,0,1,0,1,0
24790,0,0,0,1,1,0,1,0
37122,1,0,1,0,1,0,0,0
536,0,0,1,0,1,0,1,0
24433,0,0,3,1,1,0,1,0
50180,1,0,0,1,1,0,1,0
48960,0,0,0,0,1,0,1,0
24662,1,0,0,0,0,0,1,0
23644,1,0,0,0,1,0,0,0
32134,0,0,0,0,1,2,0,0
20067,0,0,0,0,0,0,1,0
9416,0,0,0,0,1,2,1,0
49916,1,1,0,1,1,2,0,1
25840,1,0,0,0,0,0,1,0
6784,0,0,0,1,1,0,1,1
51504,1,0,1,1,1,0,1,0
32611,1,0,0,0,1,0,0,0
47011,1,0,0,0,1,2,1,0
22823,0,0,0,0,1,0,1,0
46455,1,0,0,1,1,2,1,0
37782,1,0,0,0,1,0,1,0
28402,0,0,0,0,1,2,0,1
28694,0,0,2,1,1,0,0,1
41105,0,0,0,0,1,1,1,0
7157,1,0,0,0,0,0,1,0
3882,0,0,3,0,0,0,0,0
46865,1,0,0,0,1,0,1,0
12322,0,0,0,0,1,1,1,0
6145,1,0,0,0,0,0,1,0
40188,1,0,0,1,1,1,1,0
16991,1,0,0,0,1,0,1,0
42591,0,0,3,1,1,0,0,1
16903,1,0,0,0,1,0,1,0
25675,0,0,0,0,0,0,1,0
11130,0,0,0,0,1,2,1,0
41818,1,0,0,0,1,0,1,0
52838,1,0,0,0,0,0,1,0
7148,1,0,0,0,0,0,1,0
18013,1,0,0,0,1,2,0,0
46837,1,0,3,1,1,2,0,0
25786,0,0,0,0,0,0,1,0
12407,1,0,0,0,1,2,1,0
22925,0,0,0,0,1,0,1,0
16461,0,0,0,0,0,0,1,0
14530,1,1,0,0,1,0,1,0
39082,1,0,3,1,1,2,0,0
27062,0,0,0,0,1,0,1,0
36604,1,1,2,1,1,2,1,1
22867,1,0,2,1,1,1,0,1
1064,0,0,0,0,1,0,1,1
31122,1,0,0,0,1,2,0,0
4898,0,0,1,0,0,0,1,0
45678,1,0,0,1,1,0,1,1
14443,1,0,0,0,0,0,1,0
17430,0,0,0,0,0,0,1,0
12376,1,0,2,1,1,0,1,0
19425,0,0,0,0,1,0,1,0
46946,0,0,3,1,1,0,1,1
36037,1,0,0,0,1,2,0,0
37813,1,0,0,0,1,0,0,0
40551,0,0,0,0,1,0,1,0
30608,1,0,0,1,1,2,0,0
42688,0,0,0,1,1,0,1,0
33838,1,0,0,1,1,2,1,0
34913,1,0,0,0,1,2,1,0
30491,1,0,0,0,1,2,1,0
43003,0,0,2,1,1,0,0,1
39045,0,0,3,0,1,2,1,1
12065,0,0,0,0,0,0,1,0
10924,0,0,0,0,1,0,1,0
12995,0,0,0,0,1,0,1,0
51669,0,1,0,0,1,0,1,0
16100,0,0,0,0,1,0,1,0
34014,0,0,3,1,1,2,0,0
48510,1,0,0,0,1,0,1,0
20549,1,0,0,1,1,0,0,0
5835,1,0,3,1,1,0,0,0
19983,1,0,0,0,0,0,1,0
49185,0,1,3,1,1,2,1,0
35355,1,0,0,1,1,2,0,0
30813,0,0,0,0,1,0,1,0
6935,1,0,2,1,1,2,0,1
36468,1,0,3,1,1,0,1,0
32766,0,0,3,1,1,0,0,1
21970,1,0,0,0,0,0,1,0
48211,1,0,3,0,1,2,0,0
43459,0,0,0,0,1,0,1,0
47385,1,0,3,1,1,0,1,0
43884,0,0,0,0,0,0,0,0
8038,1,0,0,0,1,0,1,0
25706,0,0,3,0,1,0,1,1
39739,1,0,0,0,1,0,1,0
25643,0,0,0,0,0,2,1,0
42771,1,0,0,0,1,3,1,0
1081,0,0,2,0,1,0,0,0
18130,1,0,3,0,1,0,1,0
5672,1,0,3,1,1,2,0,0
26903,1,0,0,0,0,0,0,0
6106,1,0,0,0,1,0,1,0
12454,0,0,0,0,1,0,1,0
44265,0,0,0,0,1,0,1,0
25909,0,0,0,0,0,0,1,0
11509,0,0,0,0,1,3,1,0
28604,1,0,3,1,1,2,1,1
5558,1,0,0,0,1,0,1,0
971,0,0,0,0,0,0,1,0
7384,1,0,0,1,1,2,1,0
49508,0,0,0,1,1,2,0,0
4941,1,0,0,1,1,2,0,0
38483,0,0,0,0,1,0,1,0
9876,0,0,0,0,1,0,1,0
49474,1,1,3,1,1,2,0,1
12685,0,0,0,0,0,0,1,0
7382,0,0,0,0,1,0,1,0
28006,0,0,1,1,1,2,1,0
4942,1,0,0,0,0,0,1,0
28987,1,1,0,1,1,0,1,0
44017,1,0,0,0,1,0,1,0
21212,1,0,0,0,0,0,1,0
14279,0,0,0,0,0,0,1,0
4922,0,0,0,0,0,0,1,0
23415,1,0,2,0,1,0,1,0
32329,1,0,0,0,1,2,0,0
16280,1,0,0,0,1,2,0,0
898,0,0,0,0,1,0,0,0
52423,1,0,0,0,1,0,1,1
5629,1,0,0,0,0,0,1,0
39169,1,0,0,1,1,0,1,0
7067,1,0,1,0,0,0,1,0
25722,0,0,0,0,1,0,1,0
13572,0,1,0,0,1,0,1,0
22449,1,0,0,0,0,0,0,0
29589,1,0,3,0,1,2,0,0
21171,1,0,0,0,1,0,1,0
49382,1,0,0,0,0,0,1,0
2473,0,0,0,0,0,0,1,0
1103,1,0,0,0,1,0,1,0
37965,1,0,0,1,1,0,0,0
41800,0,0,0,0,1,0,1,0
48946,0,0,0,0,1,0,0,0
7283,1,0,0,0,0,0,1,0
11187,0,0,0,0,0,0,1,0
32542,1,0,0,0,1,2,0,0
31413,1,0,0,0,1,0,1,0
29620,0,0,0,0,1,1,1,0
52897,1,0,3,0,0,0,0,0
18491,0,0,0,0,0,0,1,0
44092,0,0,0,1,1,0,1,0
13951,1,0,0,1,1,2,1,0
48731,1,0,1,1,1,0,0,0
37956,1,0,3,1,1,0,1,1
37147,0,0,0,0,1,0,1,0
20728,0,0,0,0,1,0,0,0
36631,1,0,0,1,1,0,1,0
40762,1,0,1,0,1,0,1,0
25292,0,1,0,1,1,0,0,0
39427,0,0,0,0,1,0,0,0
24106,0,0,0,0,0,2,1,0
21357,0,0,0,1,1,2,1,0
52637,0,0,0,0,1,2,1,0
41153,1,0,0,0,1,0,0,0
10434,1,0,0,0,0,0,1,0
13280,0,0,0,0,0,0,1,0
33377,0,1,0,0,1,2,1,0
5357,1,0,0,0,1,0,1,0
24699,0,0,0,0,0,0,1,0
54254,1,0,1,1,1,0,1,0
671,0,0,0,0,0,0,1,0
43361,1,0,1,1,1,0,0,0
1538,1,0,0,0,1,0,1,0
32937,1,0,0,1,0,0,1,0
42424,1,0,0,0,1,2,1,0
9814,1,0,0,1,1,0,1,0
34040,1,0,3,1,1,0,0,0
43243,1,0,3,1,1,2,1,0
33509,0,0,2,1,1,3,0,0
34676,0,0,0,0,1,0,0,0
14031,0,0,0,0,1,0,1,0
41076,1,1,0,1,1,0,1,0
50415,0,0,0,0,1,0,1,1
22693,0,0,0,0,0,0,1,0
26247,1,0,0,0,0,0,1,0
46409,0,0,0,0,1,2,1,0
5477,0,0,0,0,1,0,1,0
23010,0,0,0,0,1,0,0,0
39791,1,0,0,0,1,0,1,1
38742,1,0,2,0,1,2,1,0
20299,1,0,1,0,1,0,0,0
5569,0,0,0,0,0,0,1,0
4790,0,0,0,0,1,2,1,1
37135,1,0,0,0,1,0,0,0
48660,0,0,3,1,1,0,0,0
47712,1,0,0,0,1,0,1,0
3847,0,0,0,1,1,0,0,0
49997,0,0,3,1,1,2,0,0
30846,1,0,0,0,1,2,0,0
51036,0,0,0,0,0,0,0,0
23761,0,0,0,0,0,0,1,0
46804,1,0,0,0,1,0,1,1
8387,0,0,0,0,1,0,0,0
48841,1,0,1,0,1,0,0,0
52865,0,0,0,0,0,0,0,0
13251,0,0,0,0,1,0,1,0
17421,1,1,0,1,1,1,1,0
3501,1,0,0,0,0,0,0,0
46116,1,0,0,0,1,0,1,1
35928,1,0,1,1,1,2,0,0
27035,0,0,0,1,1,0,1,0
13197,1,0,0,0,0,0,1,0
1576,1,0,0,0,1,0,1,0
12088,0,0,0,0,0,0,1,0
18499,0,0,0,0,0,0,1,0
4647,0,0,3,0,1,3,1,0
19931,0,0,1,0,0,0,1,0
33652,0,0,0,0,1,0,1,0
38122,1,1,3,1,1,2,1,0
8800,1,0,0,0,1,0,1,0
2418,1,0,0,0,1,2,1,0
31220,1,0,0,1,1,2,0,0
37649,0,1,0,1,1,2,1,0
39771,1,0,0,0,1,0,1,0
42347,0,0,0,0,1,0,1,0
34525,0,0,0,0,1,2,0,0
6114,0,0,0,0,1,0,0,0
22453,0,0,0,0,1,0,1,0
19508,0,0,0,0,0,0,1,0
2520,1,0,3,1,1,0,0,0
37075,1,0,0,0,1,0,1,0
14775,1,0,0,0,1,0,1,0
31949,1,1,0,1,1,0,0,0
11234,1,0,3,1,1,0,1,0
46969,0,0,0,1,1,0,1,0
20904,0,0,0,0,0,0,1,0
43650,0,0,0,0,1,2,1,0
20493,0,0,0,1,1,0,1,0
46813,0,0,0,0,1,0,1,0
38866,1,1,3,1,1,2,0,1
48169,1,0,0,0,1,2,1,0
43936,1,0,3,1,0,0,1,0
38961,1,0,2,0,1,0,1,0
51618,1,0,0,0,1,0,1,0
48322,1,0,0,0,1,0,0,0
31003,0,0,0,0,1,2,1,0
44247,1,1,0,0,1,0,1,0
26770,1,0,0,0,1,0,1,0
12727,0,0,0,0,0,0,1,0
31662,1,1,0,0,1,2,0,1
22232,0,0,0,0,0,0,1,0
31842,1,0,0,1,1,2,0,0
4255,1,0,0,0,1,0,1,0
24579,1,0,0,0,0,0,0,0
11737,1,0,0,0,1,0,0,0
24184,1,0,0,0,1,0,1,0
31267,1,0,0,0,1,0,1,1
38193,1,0,0,1,1,2,0,0
46356,1,0,2,1,1,2,0,1
49167,1,0,0,0,1,0,0,0
52859,1,1,0,1,1,0,0,1
52367,0,0,0,0,1,0,1,0
19181,1,0,0,0,1,0,1,0
30995,1,0,0,0,1,0,1,0
3787,0,0,0,0,0,0,1,0
16556,1,0,0,0,1,2,1,0
18962,0,0,0,0,0,0,1,0
16008,0,0,0,0,1,0,1,0
34648,1,0,0,0,1,0,1,0
1217,0,0,0,0,0,0,1,0
2513,1,0,1,0,1,2,1,0
42392,1,0,3,1,1,2,0,0
9880,0,0,0,0,0,0,1,0
15186,0,0,1,1,1,0,1,0
32212,1,1,1,0,1,0,1,0
20033,0,0,1,0,0,0,1,0
11397,1,0,0,0,1,0,0,0
37849,1,1,0,0,1,2,1,0
29555,0,0,0,0,1,2,0,0
17169,0,0,0,0,1,0,0,0
36420,0,0,1,1,1,0,0,0
9565,0,0,0,0,1,0,1,0
52523,1,0,0,0,1,0,1,0
7374,1,0,0,0,0,0,1,0
10982,0,0,3,0,1,0,0,0
29743,1,0,0,0,1,0,1,0
23289,1,0,0,0,0,0,1,0
15994,1,0,0,0,0,0,1,0
15656,1,0,0,1,1,0,0,0
37736,0,0,3,1,1,2,0,1
25553,1,0,0,0,1,0,1,0
3448,0,0,0,0,0,0,1,0
19283,1,0,0,0,1,2,1,0
23861,0,0,1,0,0,0,1,0
11706,0,0,0,0,1,0,1,0
16038,1,0,0,0,0,1,1,0
23710,0,0,0,0,0,0,1,0
41523,1,0,0,0,1,0,1,0
30353,0,0,0,0,0,0,0,0
46602,1,0,0,0,1,3,1,0
15731,1,0,0,0,1,0,1,0
259,1,0,0,0,1,0,1,0
44300,1,0,0,1,1,0,0,0
50386,0,0,0,0,1,0,1,0
46994,1,0,0,1,0,3,1,0
23818,0,0,0,0,0,0,1,0
31897,1,0,1,0,1,0,0,0
23103,1,0,0,0,0,0,1,0
3395,0,0,0,0,0,2,1,0
23094,1,1,0,0,1,2,0,0
33910,1,0,3,0,1,0,1,1
39881,0,0,0,0,0,0,1,0
23911,1,0,0,0,1,0,1,0
47180,0,1,0,1,1,0,0,0
26411,1,0,0,0,0,0,1,0
46713,0,0,0,0,1,2,1,0
8173,1,0,0,0,1,0,1,0
51082,1,0,0,0,1,2,1,0
2588,1,0,0,0,0,0,1,0
41457,0,0,3,1,1,2,0,0
29565,1,0,2,1,0,0,1,0
13059,0,0,0,0,0,0,1,0
18757,0,0,0,0,1,0,1,0
16873,0,0,0,0,0,0,1,0
42888,0,0,1,1,1,2,0,0
47123,1,0,0,0,1,2,1,0
24014,0,0,0,0,0,2,0,0
1986,0,0,0,0,1,0,1,0
19092,1,0,0,0,1,0,0,0
12674,0,0,0,0,1,0,1,0
20248,0,0,0,0,1,0,1,0
20225,1,0,0,0,1,0,1,0
49650,1,0,0,0,1,0,1,1
45374,1,0,0,0,1,0,1,0
7544,0,0,0,0,0,0,1,0
20196,1,0,0,0,1,0,1,0
12806,0,0,0,0,1,2,1,0
50051,0,0,3,1,1,2,0,1
17394,1,0,0,0,1,0,0,0
23086,0,0,0,0,1,0,1,1
11966,0,0,3,1,1,2,0,0
48728,1,0,0,1,1,0,0,0
16674,1,0,0,0,1,2,1,0
6109,1,0,0,0,1,0,1,0
23706,0,0,0,0,0,0,1,0
18283,0,0,0,0,1,2,1,0
3541,0,0,0,0,1,2,1,0
51460,1,0,0,0,0,0,1,0
32019,1,0,0,0,1,0,1,0
